msa,area_name,state,size_rank,year,income,hvi,mortgage_rate,affordability,cluster
"Asheville, NC",Asheville,NC,121,2022,66023.0,393637.4421855264,5.3275,5.962125958916233,2
"Asheville, NC",Asheville,NC,121,2023,67837.0,409821.8896699686,6.795375,6.0412737837753525,2
"Asheville, NC",Asheville,NC,121,2024,76275.0,429337.5895608488,6.7236666666666665,5.628811400338889,2
"Athens, GA",Athens,GA,217,2010,40391.0,163460.77084985797,4.6905833333333335,4.046960234949815,1
"Athens, GA",Athens,GA,217,2011,38663.0,153634.4830588471,4.4558333333333335,3.973682411060888,1
"Athens, GA",Athens,GA,217,2012,38028.0,141276.0705904149,3.655916666666666,3.715053923172791,1
"Athens, GA",Athens,GA,217,2013,38227.0,146546.0776559646,3.9819166666666654,3.833575160383096,1
"Athens, GA",Athens,GA,217,2014,41761.0,153887.78040528638,4.172833333333333,3.684963971295859,1
"Athens, GA",Athens,GA,217,2015,38643.0,158987.9548307919,3.849,4.114275672975491,1
"Athens, GA",Athens,GA,217,2016,43165.0,166995.6273098962,3.6477083333333336,3.868773944396993,1
"Athens, GA",Athens,GA,217,2017,46521.0,177241.86946667932,3.991,3.80993249213644,1
"Athens, GA",Athens,GA,217,2018,51503.0,192765.1444760322,4.539041666666667,3.7427944872343786,1
"Athens, GA",Athens,GA,217,2019,50962.0,210941.5333546873,3.93375,4.1391926014420015,1
"Athens, GA",Athens,GA,217,2021,59628.0,272985.21187815664,2.9557083333333334,4.5781379868209005,0
"Athens, GA",Athens,GA,217,2022,61978.0,317676.46527557424,5.3275,5.125632728961474,2
"Athens, GA",Athens,GA,217,2023,67364.0,332357.9522721759,6.795375,4.933762132180036,2
"Athens, GA",Athens,GA,217,2024,64951.0,352470.63505320577,6.7236666666666665,5.426716063697338,2
"Athens, TX",Athens,TX,446,2010,36570.0,137686.45503380315,4.6905833333333335,3.7650110755756954,1
"Athens, TX",Athens,TX,446,2011,38278.0,135671.1536128086,4.4558333333333335,3.5443636974974813,1
"Athens, TX",Athens,TX,446,2012,37077.0,137774.774459546,3.655916666666666,3.715909444117539,1
"Athens, TX",Athens,TX,446,2013,38493.0,138066.6370185223,3.9819166666666654,3.5867985612584707,1
"Athens, TX",Athens,TX,446,2014,41112.0,143431.48805199345,4.172833333333333,3.48879860021389,1
"Athens, TX",Athens,TX,446,2015,47906.0,148330.07659889403,3.849,3.096273464678621,1
"Athens, TX",Athens,TX,446,2016,44088.0,154590.24123012592,3.6477083333333336,3.506401769872208,1
"Athens, TX",Athens,TX,446,2017,44971.0,165154.856795341,3.991,3.672474634661026,1
"Athens, TX",Athens,TX,446,2018,42020.0,177790.72631800736,4.539041666666667,4.231097722941632,1
"Athens, TX",Athens,TX,446,2019,51521.0,183463.56569595364,3.93375,3.560947297140072,1
"Athens, TX",Athens,TX,446,2021,49830.0,239499.0634145896,2.9557083333333334,4.806322765695155,1
"Athens, TX",Athens,TX,446,2022,65283.0,276748.9254587794,5.3275,4.239218869518548,2
"Athens, TX",Athens,TX,446,2023,59391.0,273406.3807173725,6.795375,4.603498521954042,2
"Athens, TX",Athens,TX,446,2024,61275.0,272490.8241460127,6.7236666666666665,4.447014673945536,2
"Atlanta, GA",Atlanta,GA,9,2010,53182.0,151790.02654518592,4.6905833333333335,2.8541616814934736,1
"Atlanta, GA",Atlanta,GA,9,2011,52639.0,134034.8491252107,4.4558333333333335,2.5463031046412485,1
"Atlanta, GA",Atlanta,GA,9,2012,54628.0,129825.00852626404,3.655916666666666,2.376528676251447,1
"Atlanta, GA",Atlanta,GA,9,2013,55733.0,144501.4398481874,3.9819166666666654,2.592744690725197,1
"Atlanta, GA",Atlanta,GA,9,2014,56166.0,165470.3511850527,4.172833333333333,2.946094633498072,1
"Atlanta, GA",Atlanta,GA,9,2015,60219.0,178600.2807701441,3.849,2.965846008238996,1
"Atlanta, GA",Atlanta,GA,9,2016,62613.0,193143.6154893913,3.6477083333333336,3.084720672853741,0
"Atlanta, GA",Atlanta,GA,9,2017,65381.0,208411.56253952373,3.991,3.1876472146269363,0
"Atlanta, GA",Atlanta,GA,9,2018,69464.0,227164.9668582408,4.539041666666667,3.270254619057941,0
"Atlanta, GA",Atlanta,GA,9,2019,71742.0,242650.709083578,3.93375,3.382268532847955,0
"Atlanta, GA",Atlanta,GA,9,2021,77589.0,304795.18921860785,2.9557083333333334,3.928329907829819,0
"Atlanta, GA",Atlanta,GA,9,2022,84876.0,369865.7056860416,5.3275,4.357718385480485,2
"Atlanta, GA",Atlanta,GA,9,2023,86505.0,378222.7202303743,6.795375,4.372264264844509,2
"Atlanta, GA",Atlanta,GA,9,2024,92344.0,389372.0358826004,6.7236666666666665,4.216538550231746,2
"Atlantic City, NJ",Atlantic City,NJ,180,2010,52571.0,203652.0114308419,4.6905833333333335,3.873847015100377,1
"Atlantic City, NJ",Atlantic City,NJ,180,2011,50829.0,190982.2536533828,4.4558333333333335,3.757348239260714,1
"Atlantic City, NJ",Atlantic City,NJ,180,2012,51191.0,186143.05977645723,3.655916666666666,3.636245820094494,1
"Atlantic City, NJ",Atlantic City,NJ,180,2013,52127.0,188995.1395449727,3.9819166666666654,3.6256669201176495,1
"Atlantic City, NJ",Atlantic City,NJ,180,2014,55313.0,192862.8820177995,4.172833333333333,3.48675504886373,1
"Atlantic City, NJ",Atlantic City,NJ,180,2015,54052.0,190587.3971187455,3.849,3.526000834728511,1
"Atlantic City, NJ",Atlantic City,NJ,180,2016,56778.0,182694.99877877743,3.6477083333333336,3.217707541279676,1
"Atlantic City, NJ",Atlantic City,NJ,180,2017,61777.0,178088.11090467576,3.991,2.8827575133897043,1
"Atlantic City, NJ",Atlantic City,NJ,180,2018,61212.0,187003.117037678,4.539041666666667,3.055007466471901,1
"Atlantic City, NJ",Atlantic City,NJ,180,2019,63389.0,202067.3840008064,3.93375,3.187735790134036,0
"Atlantic City, NJ",Atlantic City,NJ,180,2021,66388.0,259789.1238841744,2.9557083333333334,3.91319400922116,0
"Atlantic City, NJ",Atlantic City,NJ,180,2022,77248.0,298830.46789362055,5.3275,3.8684557256319976,2
"Atlantic City, NJ",Atlantic City,NJ,180,2023,80073.0,323407.5086634035,6.795375,4.038908354419136,2
"Atlantic City, NJ",Atlantic City,NJ,180,2024,80806.0,352508.9869277136,6.7236666666666665,4.362411045314873,2
"Auburn, AL",Auburn,AL,253,2010,39381.0,175267.8791112326,4.6905833333333335,4.450569541434515,1
"Auburn, AL",Auburn,AL,253,2011,42965.0,166450.71071455852,4.4558333333333335,3.874100098092832,1
"Auburn, AL",Auburn,AL,253,2012,45043.0,168957.0401318145,3.655916666666666,3.751016587079335,1
"Auburn, AL",Auburn,AL,253,2013,46068.0,174069.79417435543,3.9819166666666654,3.778540292054255,1
"Auburn, AL",Auburn,AL,253,2014,39932.0,178400.8125784043,4.172833333333333,4.467615260402792,1
"Auburn, AL",Auburn,AL,253,2015,46589.0,182074.9364660497,3.849,3.908109993046635,1
"Auburn, AL",Auburn,AL,253,2016,48056.0,190622.5393788877,3.6477083333333336,3.966675116091388,1
"Auburn, AL",Auburn,AL,253,2017,52943.0,201973.46816294783,3.991,3.8149229957302726,1
"Auburn, AL",Auburn,AL,253,2018,46456.0,212970.80625145827,4.539041666666667,4.584355223253364,1
"Auburn, AL",Auburn,AL,253,2019,53712.0,225876.82737425464,3.93375,4.205332651442036,1
"Auburn, AL",Auburn,AL,253,2021,52424.0,264796.3936576594,2.9557083333333334,5.051052831864402,1
"Auburn, AL",Auburn,AL,253,2022,58549.0,293032.28678742144,5.3275,5.00490677530652,2
"Auburn, AL",Auburn,AL,253,2023,57580.0,308701.09293200687,6.795375,5.361255521570109,2
"Auburn, AL",Auburn,AL,253,2024,68336.0,321532.1145657376,6.7236666666666665,4.705164401863405,2
"Auburn, NY",Auburn,NY,464,2010,49136.0,117123.08597425451,4.6905833333333335,2.383651212435984,1
"Auburn, NY",Auburn,NY,464,2011,49256.0,115062.39975417666,4.4558333333333335,2.336007791013819,1
"Auburn, NY",Auburn,NY,464,2012,50073.0,116538.57381862408,3.655916666666666,2.327373511046354,1
"Auburn, NY",Auburn,NY,464,2013,50154.0,120294.6038725956,3.9819166666666654,2.398504683028185,1
"Auburn, NY",Auburn,NY,464,2014,53780.0,123008.65798918922,4.172833333333333,2.2872565635773374,1
"Auburn, NY",Auburn,NY,464,2015,53146.0,125543.28888428088,3.849,2.3622340135528708,1
"Auburn, NY",Auburn,NY,464,2016,54995.0,127431.74697788295,3.6477083333333336,2.317151504280079,1
"Auburn, NY",Auburn,NY,464,2017,56599.0,131378.58290355228,3.991,2.321217387295752,1
"Auburn, NY",Auburn,NY,464,2018,52376.0,136841.15034740735,4.539041666666667,2.6126689771537985,1
"Auburn, NY",Auburn,NY,464,2019,58665.0,140416.7171417112,3.93375,2.3935347676077936,1
"Auburn, NY",Auburn,NY,464,2021,63511.0,172190.12484480356,2.9557083333333334,2.711185855124365,0
"Auburn, NY",Auburn,NY,464,2022,64031.0,187597.4524185199,5.3275,2.9297910764867003,1
"Auburn, NY",Auburn,NY,464,2023,66166.0,197937.6020540392,6.795375,2.991530424297059,2
"Auburn, NY",Auburn,NY,464,2024,66799.0,215942.39534615088,6.7236666666666665,3.2327189830109866,2
"Augusta, GA",Augusta,GA,96,2010,44477.0,131437.2002793833,4.6905833333333335,2.95517234254521,1
"Augusta, GA",Augusta,GA,96,2011,45368.0,125929.06893306738,4.4558333333333335,2.775724495967805,1
"Augusta, GA",Augusta,GA,96,2012,44761.0,122244.27564049928,3.655916666666666,2.731044338609488,1
"Augusta, GA",Augusta,GA,96,2013,44187.0,123525.95721233344,3.9819166666666654,2.795527128167412,1
"Augusta, GA",Augusta,GA,96,2014,46689.0,125205.83419004695,4.172833333333333,2.68169877680068,1
"Augusta, GA",Augusta,GA,96,2015,49721.0,128900.6051543362,3.849,2.592478131058028,1
"Augusta, GA",Augusta,GA,96,2016,48543.0,134024.02420284148,3.6477083333333336,2.760934103842809,1
"Augusta, GA",Augusta,GA,96,2017,50492.0,137155.6778557051,3.991,2.716384335255191,1
"Augusta, GA",Augusta,GA,96,2018,52696.0,145820.56980789418,4.539041666666667,2.7672037689368105,1
"Augusta, GA",Augusta,GA,96,2019,55143.0,156633.8243269603,3.93375,2.8405024087728328,1
"Augusta, GA",Augusta,GA,96,2021,56515.0,192779.9001583859,2.9557083333333334,3.411128021912517,1
"Augusta, GA",Augusta,GA,96,2022,64581.0,220752.2049494272,5.3275,3.4182221543399325,2
"Augusta, GA",Augusta,GA,96,2023,67152.0,230753.3436703877,6.795375,3.436284007481351,2
"Augusta, GA",Augusta,GA,96,2024,72176.0,237488.4349142341,6.7236666666666665,3.29040726715576,2
"Augusta, ME",Augusta,ME,339,2010,44964.0,137952.81707748564,4.6905833333333335,3.0680726153697546,1
"Augusta, ME",Augusta,ME,339,2011,44259.0,135506.77884773412,4.4558333333333335,3.061677372912495,1
"Augusta, ME",Augusta,ME,339,2012,46014.0,136101.02385256594,3.655916666666666,2.957817704450079,1
"Augusta, ME",Augusta,ME,339,2013,44724.0,135526.11906024284,3.9819166666666654,3.030277235047018,1
"Augusta, ME",Augusta,ME,339,2014,44633.0,136972.69546854886,4.172833333333333,3.068865984104785,1
"Augusta, ME",Augusta,ME,339,2015,51335.0,139915.68325232473,3.849,2.7255417016134165,1
"Augusta, ME",Augusta,ME,339,2016,51573.0,144267.86276910544,3.6477083333333336,2.797352544337259,1
"Augusta, ME",Augusta,ME,339,2017,53073.0,150635.76120273268,3.991,2.8382748516709566,1
"Augusta, ME",Augusta,ME,339,2018,51653.0,159075.06495901084,4.539041666666667,3.079686851857798,1
"Augusta, ME",Augusta,ME,339,2019,55389.0,168001.93119514457,3.93375,3.033128079494928,1
"Augusta, ME",Augusta,ME,339,2021,60528.0,229100.55487901173,2.9557083333333334,3.7850342796558905,0
"Augusta, ME",Augusta,ME,339,2022,62943.0,264010.6613753587,5.3275,4.1944403885318255,2
"Augusta, ME",Augusta,ME,339,2023,64083.0,285417.13827683794,6.795375,4.453866677228562,2
"Augusta, ME",Augusta,ME,339,2024,75259.0,306317.4881937487,6.7236666666666665,4.070177496296107,2
"Austin, TX",Austin,TX,29,2010,55744.0,197279.067524144,4.6905833333333335,3.5390188634497703,1
"Austin, TX",Austin,TX,29,2011,56783.0,190888.1489938165,4.4558333333333335,3.3617129949776605,1
"Austin, TX",Austin,TX,29,2012,59433.0,194587.8120669861,3.655916666666666,3.274070164167821,1
"Austin, TX",Austin,TX,29,2013,61750.0,211894.81979939635,3.9819166666666654,3.431495057480103,0
"Austin, TX",Austin,TX,29,2014,63603.0,235551.39974838705,4.172833333333333,3.703463669141189,0
"Austin, TX",Austin,TX,29,2015,67195.0,260089.99403657927,3.849,3.870674812658371,0
"Austin, TX",Austin,TX,29,2016,71000.0,279797.482467836,3.6477083333333336,3.9408096122230414,0
"Austin, TX",Austin,TX,29,2017,73800.0,293836.2057424096,3.991,3.98152040301368,0
"Austin, TX",Austin,TX,29,2018,76925.0,303960.1747713143,4.539041666666667,3.9513834874399,0
"Austin, TX",Austin,TX,29,2019,80954.0,312852.52352488675,3.93375,3.864571528582735,0
"Austin, TX",Austin,TX,29,2021,86530.0,439454.3936006405,2.9557083333333334,5.078636237150589,0
"Austin, TX",Austin,TX,29,2022,94604.0,530499.2004038203,5.3275,5.607576850913495,2
"Austin, TX",Austin,TX,29,2023,98508.0,480166.188138433,6.795375,4.87438774656305,2
"Austin, TX",Austin,TX,29,2024,99897.0,457488.4154627346,6.7236666666666665,4.579601143805466,2
"Bakersfield, CA",Bakersfield,CA,63,2010,45524.0,133387.5687346546,4.6905833333333335,2.930049396684268,1
"Bakersfield, CA",Bakersfield,CA,63,2011,45224.0,123250.5205960736,4.4558333333333335,2.7253343489313995,1
"Bakersfield, CA",Bakersfield,CA,63,2012,45910.0,126013.71815475269,3.655916666666666,2.744798914283439,1
"Bakersfield, CA",Bakersfield,CA,63,2013,46879.0,148423.90041054552,3.9819166666666654,3.1661063676815955,1
"Bakersfield, CA",Bakersfield,CA,63,2014,47644.0,170409.7395529202,4.172833333333333,3.576730323921589,1
"Bakersfield, CA",Bakersfield,CA,63,2015,51342.0,182472.2725343459,3.849,3.55405462456363,1
"Bakersfield, CA",Bakersfield,CA,63,2016,49903.0,193303.9711270156,3.6477083333333336,3.8735941952791535,1
"Bakersfield, CA",Bakersfield,CA,63,2017,49854.0,202492.45376408333,3.991,4.061709266339378,1
"Bakersfield, CA",Bakersfield,CA,63,2018,51579.0,215853.1270798654,4.539041666666667,4.18490329552464,1
"Bakersfield, CA",Bakersfield,CA,63,2019,53067.0,227590.7357729189,3.93375,4.288743207132849,1
"Bakersfield, CA",Bakersfield,CA,63,2021,58217.0,282345.0326664366,2.9557083333333334,4.849872591621632,0
"Bakersfield, CA",Bakersfield,CA,63,2022,66234.0,327444.4117784496,5.3275,4.943751121454987,2
"Bakersfield, CA",Bakersfield,CA,63,2023,68893.0,333451.4623900091,6.795375,4.840135607246151,2
"Bakersfield, CA",Bakersfield,CA,63,2024,71596.0,352403.53278338414,6.7236666666666665,4.922112028372872,2
"Baltimore, MD",Baltimore,MD,20,2010,64812.0,256344.92183943224,4.6905833333333335,3.9552077059716138,0
"Baltimore, MD",Baltimore,MD,20,2011,65463.0,239852.6218434256,4.4558333333333335,3.663941796792472,0
"Baltimore, MD",Baltimore,MD,20,2012,66970.0,236131.269117298,3.655916666666666,3.5259260731267434,0
"Baltimore, MD",Baltimore,MD,20,2013,68455.0,247129.27223786453,3.9819166666666654,3.610098199369871,0
"Baltimore, MD",Baltimore,MD,20,2014,71501.0,257601.0773240805,4.172833333333333,3.6027618819887905,0
"Baltimore, MD",Baltimore,MD,20,2015,72520.0,261144.7783822442,3.849,3.601003562910152,0
"Baltimore, MD",Baltimore,MD,20,2016,76788.0,266883.9969124996,3.6477083333333336,3.4755951048666405,0
"Baltimore, MD",Baltimore,MD,20,2017,77394.0,274823.77494124015,3.991,3.550970035677703,0
"Baltimore, MD",Baltimore,MD,20,2018,80469.0,283704.45780010713,4.539041666666667,3.525636677479615,0
"Baltimore, MD",Baltimore,MD,20,2019,83160.0,291816.3261317376,3.93375,3.509094830828976,0
"Baltimore, MD",Baltimore,MD,20,2021,86302.0,336590.87397322064,2.9557083333333334,3.900151490964528,0
"Baltimore, MD",Baltimore,MD,20,2022,90505.0,361420.2350296344,5.3275,3.9933731288838663,2
"Baltimore, MD",Baltimore,MD,20,2023,94289.0,371967.3404169406,6.795375,3.9449706796862896,2
"Baltimore, MD",Baltimore,MD,20,2024,98666.0,384833.06015067454,6.7236666666666665,3.900361422888072,2
"Bangor, ME",Bangor,ME,288,2010,42964.0,133484.27489071063,4.6905833333333335,3.106886576918132,1
"Bangor, ME",Bangor,ME,288,2011,40669.0,130886.01847157087,4.4558333333333335,3.2183239930062424,1
"Bangor, ME",Bangor,ME,288,2012,41653.0,131455.27566105197,3.655916666666666,3.1559617713262424,1
"Bangor, ME",Bangor,ME,288,2013,43598.0,132755.01910291033,3.9819166666666654,3.0449795656431564,1
"Bangor, ME",Bangor,ME,288,2014,42242.0,134207.3183335182,4.172833333333333,3.1771061581723923,1
"Bangor, ME",Bangor,ME,288,2015,44173.0,134929.04652365032,3.849,3.05455926750844,1
"Bangor, ME",Bangor,ME,288,2016,47328.0,136516.64806361918,3.6477083333333336,2.884479548335429,1
"Bangor, ME",Bangor,ME,288,2017,50349.0,140757.59603394617,3.991,2.7956383648919774,1
"Bangor, ME",Bangor,ME,288,2018,47217.0,149347.33539515376,4.539041666666667,3.16299924593163,1
"Bangor, ME",Bangor,ME,288,2019,50449.0,154650.63604433835,3.93375,3.0654846685630703,1
"Bangor, ME",Bangor,ME,288,2021,56250.0,199056.4645888541,2.9557083333333334,3.53878159269074,1
"Bangor, ME",Bangor,ME,288,2022,61134.0,229019.1360834583,5.3275,3.746182747463904,2
"Bangor, ME",Bangor,ME,288,2023,66333.0,244208.8725990156,6.795375,3.68155929324794,2
"Bangor, ME",Bangor,ME,288,2024,66506.0,258075.4046674428,6.7236666666666665,3.880483034123881,2
"Barnstable Town, MA",Barnstable Town,MA,202,2010,55294.0,368090.766499942,4.6905833333333335,6.656974834519875,0
"Barnstable Town, MA",Barnstable Town,MA,202,2011,56699.0,355882.8312232042,4.4558333333333335,6.276703843510542,0
"Barnstable Town, MA",Barnstable Town,MA,202,2012,59453.0,340627.6148932883,3.655916666666666,5.72935957635928,0
"Barnstable Town, MA",Barnstable Town,MA,202,2013,61026.0,351878.4451623638,3.9819166666666654,5.7660414440134335,0
"Barnstable Town, MA",Barnstable Town,MA,202,2014,65384.0,364005.39284113626,4.172833333333333,5.567193699393372,0
"Barnstable Town, MA",Barnstable Town,MA,202,2015,66102.0,373473.76490218745,3.849,5.6499616486972775,0
"Barnstable Town, MA",Barnstable Town,MA,202,2016,67898.0,387215.4015900401,3.6477083333333336,5.702898488763147,0
"Barnstable Town, MA",Barnstable Town,MA,202,2017,71235.0,407020.9461360923,3.991,5.713777583155644,0
"Barnstable Town, MA",Barnstable Town,MA,202,2018,68902.0,429801.9326961813,4.539041666666667,6.237873105224541,0
"Barnstable Town, MA",Barnstable Town,MA,202,2019,85042.0,440991.968154114,3.93375,5.185578515958161,0
"Barnstable Town, MA",Barnstable Town,MA,202,2021,83537.0,559465.3654594483,2.9557083333333334,6.697216388659496,0
"Barnstable Town, MA",Barnstable Town,MA,202,2022,91438.0,658480.6890184517,5.3275,7.2013898928066205,2
"Barnstable Town, MA",Barnstable Town,MA,202,2023,89893.0,692064.7390049581,6.795375,7.698761182794635,2
"Barnstable Town, MA",Barnstable Town,MA,202,2024,87925.0,734521.8245011551,6.7236666666666665,8.353958766006881,2
"Baton Rouge, LA",Baton Rouge,LA,66,2010,48294.0,182272.25530367496,4.6905833333333335,3.774221545195572,1
"Baton Rouge, LA",Baton Rouge,LA,66,2011,48441.0,173150.66911493978,4.4558333333333335,3.5744652074676364,1
"Baton Rouge, LA",Baton Rouge,LA,66,2012,50286.0,168189.4567029816,3.655916666666666,3.344657692061043,1
"Baton Rouge, LA",Baton Rouge,LA,66,2013,51134.0,168950.78915593404,3.9819166666666654,3.3040792653798654,1
"Baton Rouge, LA",Baton Rouge,LA,66,2014,52091.0,171771.33280304653,4.172833333333333,3.297524194257099,1
"Baton Rouge, LA",Baton Rouge,LA,66,2015,54774.0,179475.1300125048,3.849,3.276648227489407,1
"Baton Rouge, LA",Baton Rouge,LA,66,2016,52487.0,184784.4193712344,3.6477083333333336,3.520574987544238,1
"Baton Rouge, LA",Baton Rouge,LA,66,2017,57401.0,183867.56077449047,3.991,3.203211804227984,1
"Baton Rouge, LA",Baton Rouge,LA,66,2018,57843.0,192011.8662232523,4.539041666666667,3.319535055637714,1
"Baton Rouge, LA",Baton Rouge,LA,66,2019,60746.0,195574.1831857609,3.93375,3.219540104463848,1
"Baton Rouge, LA",Baton Rouge,LA,66,2021,58276.0,213298.4338817548,2.9557083333333334,3.660141977516556,0
"Baton Rouge, LA",Baton Rouge,LA,66,2022,64222.0,230400.0730973296,5.3275,3.587556804480234,2
"Baton Rouge, LA",Baton Rouge,LA,66,2023,64550.0,236754.0307457329,6.795375,3.667761901560541,2
"Baton Rouge, LA",Baton Rouge,LA,66,2024,69293.0,241055.1153587021,6.7236666666666665,3.4787801849927424,2
"Battle Creek, MI",Battle Creek,MI,318,2010,42921.0,75642.4767915622,4.6905833333333335,1.7623652009869808,1
"Battle Creek, MI",Battle Creek,MI,318,2011,38666.0,73453.10007988483,4.4558333333333335,1.8996818931331096,1
